Date,Price,Open,High,Low,Vol.,Change %
"Jan 16, 2018",1428.10,1428.10,1428.10,1428.10,0.01K,6.43%
"Jan 15, 2018",1341.80,1337.30,1344.90,1337.00,-,0.33%
"Jan 14, 2018",1337.40,1337.70,1338.60,1336.40,-,-6.19%
"Jan 12, 2018",1425.70,1425.70,1425.70,1425.70,0.01K,1.01%
"Jan 11, 2018",1411.40,1411.40,1411.40,1411.40,0.01K,0.22%
"Jan 10, 2018",1408.30,1408.30,1408.30,1408.30,0.00K,0.50%
"Jan 09, 2018",1401.30,1398.00,1398.00,1398.00,0.00K,-0.43%
"Jan 08, 2018",1407.40,1407.40,1407.40,1407.40,0.04K,-0.06%
"Jan 05, 2018",1408.30,1408.30,1408.30,1408.30,0.00K,0.07%
"Jan 04, 2018",1407.30,1407.30,1407.30,1407.30,0.00K,0.24%
"Jan 03, 2018",1404.00,1399.00,1399.00,1399.00,0.00K,0.28%
"Jan 02, 2018",1400.10,1400.10,1400.10,1400.10,0.00K,6.98%
"Jan 01, 2018",1308.70,1305.80,1309.70,1304.60,-,-5.98%
"Dec 29, 2017",1391.90,1391.90,1391.90,1391.90,0.07K,0.91%
"Dec 28, 2017",1379.40,1372.10,1372.10,1372.00,0.01K,0.52%
"Dec 27, 2017",1372.30,1372.30,1372.30,1372.30,0.07K,0.28%
"Dec 26, 2017",1368.50,1368.50,1368.50,1368.50,0.08K,7.09%
"Dec 25, 2017",1277.90,1278.90,1279.50,1277.90,-,-6.02%
"Dec 22, 2017",1359.80,1353.70,1354.30,1353.70,0.00K,0.63%
"Dec 21, 2017",1351.30,1351.30,1351.30,1351.30,0.23K,0.07%
"Dec 20, 2017",1350.40,1350.40,1350.40,1350.40,0.06K,0.42%
"Dec 19, 2017",1344.80,1344.80,1344.80,1344.80,0.33K,-0.06%
"Dec 18, 2017",1345.60,1345.60,1345.60,1345.60,0.05K,0.61%
"Dec 15, 2017",1337.40,1337.40,1337.40,1337.40,0.58K,0.01%
"Dec 14, 2017",1337.20,1342.00,1342.00,1334.00,0.00K,0.64%
"Dec 13, 2017",1328.70,1328.70,1328.70,1328.70,0.35K,0.51%
"Dec 12, 2017",1321.90,1321.90,1321.90,1321.90,0.06K,-0.37%
"Dec 11, 2017",1326.80,1326.80,1326.80,1326.80,0.15K,-0.10%
"Dec 08, 2017",1328.10,1330.50,1330.50,1330.50,0.00K,-0.37%
"Dec 07, 2017",1333.00,1327.60,1327.60,1327.60,0.01K,-0.98%
"Dec 06, 2017",1346.20,1346.20,1346.20,1346.20,0.37K,0.08%
"Dec 05, 2017",1345.10,1345.10,1345.10,1345.10,1.50K,-0.95%
"Dec 04, 2017",1358.00,1358.00,1358.00,1358.00,0.85K,-0.35%
"Dec 01, 2017",1362.80,1362.80,1362.80,1362.80,0.82K,0.41%
"Nov 30, 2017",1357.30,1357.30,1357.30,1357.30,3.05K,-0.67%
"Nov 29, 2017",1366.40,1382.00,1382.00,1382.00,0.01K,-0.91%
"Nov 28, 2017",1379.00,1379.00,1379.00,1379.00,4.06K,0.02%
"Nov 27, 2017",1378.70,1378.70,1378.70,1378.70,0.00K,0.52%
"Nov 24, 2017",1371.60,1371.60,1371.60,1371.60,0.01K,6.19%
"Nov 23, 2017",1291.66,1291.19,1293.87,1287.65,-,-6.16%
"Nov 22, 2017",1376.40,1376.40,1376.40,1376.40,0.03K,0.85%
"Nov 21, 2017",1364.80,1364.80,1364.80,1364.80,0.02K,0.53%
"Nov 20, 2017",1357.60,1357.60,1357.60,1357.60,0.00K,-1.48%
"Nov 17, 2017",1378.00,1378.00,1378.00,1378.00,0.00K,1.37%
"Nov 16, 2017",1359.40,1359.40,1359.40,1359.40,0.04K,0.05%
"Nov 15, 2017",1358.70,1358.70,1358.70,1358.70,0.01K,-0.40%
"Nov 14, 2017",1364.20,1364.20,1364.20,1364.20,0.00K,0.28%
"Nov 13, 2017",1360.40,1360.40,1360.40,1360.40,0.02K,0.44%
"Nov 10, 2017",1354.50,1354.50,1354.50,1354.50,0.10K,-0.90%
"Nov 09, 2017",1366.80,1366.80,1366.80,1366.80,0.02K,0.33%
"Nov 08, 2017",1362.30,1362.30,1362.30,1362.30,0.02K,0.62%
"Nov 07, 2017",1353.90,1353.90,1353.90,1353.90,0.01K,-0.43%
"Nov 06, 2017",1359.70,1359.70,1359.70,1359.70,0.13K,0.95%
"Nov 03, 2017",1346.90,1346.90,1346.90,1346.90,0.08K,-0.63%
"Nov 02, 2017",1355.40,1355.40,1355.40,1355.40,0.07K,0.06%
"Nov 01, 2017",1354.60,1354.60,1354.60,1354.60,0.08K,0.51%
"Oct 31, 2017",1347.70,1347.70,1347.70,1347.70,0.24K,-0.53%
"Oct 30, 2017",1354.90,1354.90,1354.90,1354.90,0.22K,0.43%
"Oct 27, 2017",1349.10,1351.70,1351.70,1351.70,0.00K,0.19%
"Oct 26, 2017",1346.50,1346.50,1346.50,1346.50,0.04K,-0.66%
"Oct 25, 2017",1355.50,1355.50,1355.50,1355.50,0.11K,0.10%
"Oct 24, 2017",1354.20,1354.20,1354.20,1354.20,0.11K,-0.20%
"Oct 23, 2017",1356.90,1356.90,1356.90,1356.90,0.12K,0.05%
"Oct 20, 2017",1356.20,1356.20,1356.20,1356.20,0.30K,-0.71%
"Oct 19, 2017",1365.90,1365.90,1365.90,1365.90,0.13K,0.49%
"Oct 18, 2017",1359.30,1359.30,1359.30,1359.30,0.16K,-0.23%
"Oct 17, 2017",1362.50,1362.50,1362.50,1362.50,0.57K,-1.25%
"Oct 16, 2017",1379.70,1382.00,1382.00,1382.00,0.01K,-0.05%
"Oct 13, 2017",1380.40,1372.00,1372.00,1372.00,0.00K,0.59%
"Oct 12, 2017",1372.30,1372.30,1372.30,1372.30,0.01K,0.57%
"Oct 11, 2017",1364.50,1364.50,1364.50,1364.50,0.02K,-0.36%
"Oct 10, 2017",1369.40,1374.70,1374.70,1374.70,0.00K,0.66%
"Oct 09, 2017",1360.40,1362.00,1362.00,1362.00,0.00K,0.77%
"Oct 06, 2017",1350.00,1350.00,1350.00,1350.00,0.05K,0.13%
"Oct 05, 2017",1348.30,1348.30,1348.30,1348.30,0.04K,-0.20%
"Oct 04, 2017",1351.00,1351.00,1351.00,1351.00,0.22K,0.16%
"Oct 03, 2017",1348.80,1353.30,1353.30,1353.30,0.00K,-0.10%
"Oct 02, 2017",1350.10,1350.10,1350.10,1350.10,0.14K,-0.55%
"Sep 29, 2017",1357.60,1357.60,1357.60,1357.60,0.49K,-0.27%
"Sep 28, 2017",1361.30,1361.30,1361.30,1361.30,0.05K,0.04%
"Sep 27, 2017",1360.70,1360.70,1360.70,1360.70,0.02K,-0.98%
"Sep 26, 2017",1374.10,1374.10,1374.10,1374.10,0.04K,-0.68%
"Sep 25, 2017",1383.50,1382.00,1382.00,1382.00,0.00K,1.03%
"Sep 22, 2017",1369.40,1369.40,1369.40,1369.40,0.21K,0.20%
"Sep 21, 2017",1366.70,1367.30,1367.30,1367.30,0.00K,-1.56%
"Sep 20, 2017",1388.30,1388.30,1388.30,1388.30,0.01K,0.41%
"Sep 19, 2017",1382.60,1382.60,1382.60,1382.60,0.05K,0.17%
"Sep 18, 2017",1380.30,1380.30,1380.30,1380.30,0.00K,-1.06%
"Sep 15, 2017",1395.10,1395.10,1395.10,1395.10,0.02K,-0.29%
"Sep 14, 2017",1399.20,1399.20,1399.20,1399.20,0.32K,0.18%
"Sep 13, 2017",1396.70,1396.70,1396.70,1396.70,0.08K,-0.36%
"Sep 12, 2017",1401.80,1406.60,1406.60,1406.60,0.03K,-0.16%
"Sep 11, 2017",1404.10,1404.10,1404.10,1404.10,0.00K,-1.07%
"Sep 08, 2017",1419.30,1419.30,1419.30,1419.30,0.04K,0.09%
"Sep 07, 2017",1418.00,1418.00,1418.00,1418.00,0.03K,0.86%
"Sep 06, 2017",1405.90,1405.90,1405.90,1405.90,0.08K,-0.38%
"Sep 05, 2017",1411.20,1411.20,1411.20,1411.20,0.01K,5.46%
"Sep 04, 2017",1338.08,1341.21,1344.59,1337.01,-,-0.23%
"Sep 03, 2017",1341.22,1340.54,1342.07,1338.96,-,-4.00%
"Sep 01, 2017",1397.10,1397.10,1397.10,1397.10,0.04K,0.62%
"Aug 31, 2017",1388.50,1389.50,1393.70,1389.50,0.00K,0.55%
"Aug 30, 2017",1380.90,1380.90,1380.90,1380.90,0.37K,-0.35%
"Aug 29, 2017",1385.70,1385.70,1385.70,1385.70,0.30K,0.22%
"Aug 28, 2017",1382.60,1381.90,1381.90,1381.90,0.00K,1.30%
"Aug 25, 2017",1364.80,1364.80,1364.80,1364.80,0.28K,0.43%
"Aug 24, 2017",1358.90,1358.90,1358.90,1358.90,0.55K,-0.21%
"Aug 23, 2017",1361.70,1361.70,1361.70,1361.70,0.25K,0.23%
"Aug 22, 2017",1358.60,1358.60,1358.60,1358.60,0.10K,-0.40%
"Aug 21, 2017",1364.10,1364.10,1364.10,1364.10,0.02K,0.39%
"Aug 18, 2017",1358.80,1362.70,1372.50,1362.70,0.00K,-0.08%
"Aug 17, 2017",1359.90,1359.90,1359.90,1359.90,0.04K,0.67%
"Aug 16, 2017",1350.80,1350.80,1350.80,1350.80,0.11K,0.24%
"Aug 15, 2017",1347.50,1347.50,1347.50,1347.50,0.19K,-0.78%
"Aug 14, 2017",1358.10,1358.10,1358.10,1358.10,0.34K,-0.24%
"Aug 11, 2017",1361.40,1361.40,1361.40,1361.40,0.14K,0.27%
"Aug 10, 2017",1357.80,1357.80,1357.80,1357.80,0.61K,0.80%
"Aug 09, 2017",1347.00,1347.00,1347.00,1347.00,0.57K,1.25%
"Aug 08, 2017",1330.40,1330.40,1330.40,1330.40,0.56K,-0.12%
"Aug 07, 2017",1332.00,1326.40,1326.40,1326.40,0.00K,0.02%
"Aug 04, 2017",1331.70,1331.70,1331.70,1331.70,0.52K,-0.74%
"Aug 03, 2017",1341.60,1341.60,1341.60,1341.60,0.00K,-0.29%
"Aug 02, 2017",1345.50,1345.50,1345.50,1345.50,0.39K,-0.06%
"Aug 01, 2017",1346.30,1346.30,1346.30,1346.30,1.06K,0.42%
"Jul 31, 2017",1340.70,1340.70,1340.70,1340.70,7.78K,-0.14%
"Jul 28, 2017",1342.60,1342.60,1342.60,1342.60,64.18K,0.67%
"Jul 27, 2017",1333.70,1333.70,1333.70,1333.70,0.05K,0.85%
"Jul 26, 2017",1322.40,1322.40,1322.40,1322.40,0.00K,-0.06%
"Jul 25, 2017",1323.20,1323.20,1323.20,1323.20,0.02K,-0.17%
"Jul 24, 2017",1325.40,1323.60,1323.60,1323.60,0.00K,-0.04%
"Jul 21, 2017",1325.90,1325.90,1325.90,1325.90,0.02K,0.67%
"Jul 20, 2017",1317.10,1317.10,1317.10,1317.10,0.01K,0.26%
"Jul 19, 2017",1313.70,1313.70,1313.70,1313.70,0.00K,0.02%
"Jul 18, 2017",1313.50,1313.50,1313.50,1313.50,0.03K,0.62%
"Jul 17, 2017",1305.40,1305.40,1305.40,1305.40,0.01K,0.51%
"Jul 14, 2017",1298.80,1289.00,1289.00,1289.00,0.00K,0.80%
"Jul 13, 2017",1288.50,1288.50,1288.50,1288.50,0.01K,-0.21%
"Jul 12, 2017",1291.20,1291.20,1291.20,1291.20,0.01K,0.27%
"Jul 11, 2017",1287.70,1287.70,1287.70,1287.70,0.01K,0.13%
"Jul 10, 2017",1286.00,1286.00,1286.00,1286.00,0.03K,0.28%
"Jul 07, 2017",1282.40,1282.30,1282.30,1282.30,0.00K,-1.10%
"Jul 06, 2017",1296.70,1296.70,1296.70,1296.70,0.00K,0.22%
"Jul 05, 2017",1293.90,1293.90,1293.90,1293.90,0.00K,5.41%
"Jul 04, 2017",1227.55,1224.30,1228.03,1221.49,-,-4.91%
"Jul 03, 2017",1290.90,1289.90,1289.90,1289.00,0.02K,-1.76%
"Jun 30, 2017",1314.00,1314.00,1314.00,1314.00,0.04K,-0.28%
"Jun 29, 2017",1317.70,1322.80,1322.80,1313.70,0.00K,-0.23%
"Jun 28, 2017",1320.80,1320.80,1320.80,1320.80,0.01K,0.18%
"Jun 27, 2017",1318.40,1318.40,1318.40,1318.40,0.11K,0.05%
"Jun 26, 2017",1317.70,1317.70,1317.70,1317.70,0.19K,-0.75%
"Jun 23, 2017",1327.70,1327.70,1327.70,1327.70,0.00K,0.55%
"Jun 22, 2017",1320.40,1320.40,1320.40,1320.40,0.16K,0.25%
"Jun 21, 2017",1317.10,1317.10,1317.10,1317.10,0.01K,0.14%
"Jun 20, 2017",1315.20,1315.20,1315.20,1315.20,0.08K,-0.27%
"Jun 19, 2017",1318.80,1318.80,1318.80,1318.80,0.11K,-0.73%
"Jun 16, 2017",1328.50,1328.50,1328.50,1328.50,0.03K,0.13%
"Jun 15, 2017",1326.80,1326.80,1326.80,1326.80,0.74K,-1.59%
"Jun 14, 2017",1348.20,1348.20,1348.20,1348.20,0.34K,0.52%
"Jun 13, 2017",1341.20,1342.80,1342.80,1342.80,0.00K,-0.02%
"Jun 12, 2017",1341.50,1341.50,1341.50,1341.50,0.26K,-0.18%
"Jun 09, 2017",1343.90,1343.90,1343.90,1343.90,0.00K,-0.59%
"Jun 08, 2017",1351.90,1351.90,1351.90,1351.90,0.32K,-1.00%
"Jun 07, 2017",1365.60,1365.60,1365.60,1365.60,0.64K,-0.32%
"Jun 06, 2017",1370.00,1370.00,1370.00,1370.00,0.94K,1.06%
"Jun 05, 2017",1355.60,1355.60,1355.60,1355.60,0.43K,0.18%
"Jun 02, 2017",1353.10,1353.10,1353.10,1353.10,1.73K,0.74%
"Jun 01, 2017",1343.20,1343.20,1343.20,1343.20,0.83K,-0.39%
"May 31, 2017",1348.50,1348.50,1348.50,1348.50,2.71K,0.70%
"May 30, 2017",1339.10,1339.10,1339.10,1339.10,129.82K,5.72%
"May 29, 2017",1266.69,1268.02,1268.60,1264.96,-,-0.12%
"May 28, 2017",1268.22,1266.31,1269.02,1266.31,-,-5.69%
"May 26, 2017",1344.80,1344.80,1344.80,1344.80,0.00K,0.86%
"May 25, 2017",1333.30,1333.30,1333.30,1333.30,0.01K,0.27%
"May 24, 2017",1329.70,1329.70,1329.70,1329.70,0.01K,-0.18%
"May 23, 2017",1332.10,1332.10,1332.10,1332.10,0.02K,-0.44%
"May 22, 2017",1338.00,1338.00,1338.00,1338.00,0.01K,0.61%
"May 19, 2017",1329.90,1329.90,1329.90,1329.90,0.01K,0.05%
"May 18, 2017",1329.20,1339.80,1340.00,1339.80,0.04K,-0.52%
"May 17, 2017",1336.20,1336.20,1336.20,1336.20,0.03K,1.66%
"May 16, 2017",1314.40,1312.70,1312.70,1312.70,0.00K,0.49%
"May 15, 2017",1308.00,1307.50,1308.00,1307.50,0.00K,0.18%
"May 12, 2017",1305.70,1305.70,1305.70,1305.70,0.03K,0.21%
"May 11, 2017",1302.90,1302.90,1302.90,1302.90,0.01K,0.41%
"May 10, 2017",1297.60,1305.00,1305.20,1305.00,0.01K,0.19%
"May 09, 2017",1295.10,1306.10,1306.10,1303.20,0.01K,-0.84%
"May 08, 2017",1306.10,1306.10,1306.10,1306.10,0.04K,0.02%
"May 05, 2017",1305.80,1305.80,1305.80,1305.80,0.02K,-0.12%
"May 04, 2017",1307.40,1312.10,1312.10,1312.10,0.00K,-1.52%
"May 03, 2017",1327.60,1326.90,1326.90,1326.90,0.00K,-0.64%
"May 02, 2017",1336.10,1336.10,1336.10,1336.10,0.09K,0.11%
"May 01, 2017",1334.60,1334.60,1334.60,1334.60,0.03K,-0.93%
"Apr 28, 2017",1347.10,1347.10,1347.10,1347.10,0.09K,0.18%
"Apr 27, 2017",1344.70,1344.70,1344.70,1344.70,0.21K,0.13%
"Apr 26, 2017",1343.00,1343.00,1343.00,1343.00,0.10K,-0.22%
"Apr 25, 2017",1346.00,1346.00,1346.00,1346.00,0.36K,-0.72%
"Apr 24, 2017",1355.80,1355.80,1355.80,1355.80,0.61K,-0.82%
"Apr 21, 2017",1367.00,1359.80,1378.00,1359.80,0.00K,0.39%
"Apr 20, 2017",1361.70,1361.70,1361.70,1361.70,0.13K,0.09%
"Apr 19, 2017",1360.50,1360.50,1360.50,1360.50,0.19K,-0.76%
"Apr 18, 2017",1370.90,1370.90,1370.90,1370.90,0.00K,0.08%
"Apr 17, 2017",1369.80,1369.80,1369.80,1369.80,0.07K,6.21%
"Apr 14, 2017",1289.65,1289.65,1289.65,1289.65,-,-5.64%
"Apr 13, 2017",1366.70,1366.70,1366.70,1366.70,0.92K,0.69%
"Apr 12, 2017",1357.30,1357.30,1357.30,1357.30,0.00K,0.29%
"Apr 11, 2017",1353.40,1353.40,1353.40,1353.40,0.40K,1.51%
"Apr 10, 2017",1333.30,1333.30,1333.30,1333.30,0.18K,-0.26%
"Apr 07, 2017",1336.80,1336.80,1336.80,1336.80,0.00K,0.33%
"Apr 06, 2017",1332.40,1332.40,1332.40,1332.40,0.00K,0.37%
"Apr 05, 2017",1327.50,1327.50,1327.50,1327.50,0.91K,-0.70%
"Apr 04, 2017",1336.80,1333.10,1333.10,1333.10,0.00K,0.31%
"Apr 03, 2017",1332.70,1332.70,1332.70,1332.70,1.16K,0.22%
"Mar 31, 2017",1329.80,1339.00,1339.00,1339.00,0.00K,0.23%
"Mar 30, 2017",1326.70,1344.00,1344.00,1341.30,0.00K,-0.66%
"Mar 29, 2017",1335.50,1335.50,1335.50,1335.50,0.04K,-0.15%
"Mar 28, 2017",1337.50,1338.70,1338.70,1338.70,0.00K,0.01%
"Mar 27, 2017",1337.40,1337.40,1337.40,1337.40,0.07K,0.53%
"Mar 24, 2017",1330.40,1330.40,1330.40,1330.40,0.00K,0.14%
"Mar 23, 2017",1328.50,1328.50,1328.50,1328.50,0.02K,-0.23%
"Mar 22, 2017",1331.50,1331.50,1331.50,1331.50,0.00K,0.19%
"Mar 21, 2017",1329.00,1316.50,1316.50,1316.50,0.00K,0.90%
"Mar 20, 2017",1317.20,1317.20,1317.20,1317.20,0.02K,0.27%
"Mar 17, 2017",1313.60,1313.60,1313.60,1313.60,0.03K,0.22%
"Mar 16, 2017",1310.70,1310.70,1310.70,1310.70,0.05K,2.06%
"Mar 15, 2017",1284.30,1284.30,1284.30,1284.30,0.04K,-0.16%
"Mar 14, 2017",1286.30,1286.30,1286.30,1286.30,0.02K,-0.02%
"Mar 13, 2017",1286.60,1294.00,1294.00,1294.00,0.02K,0.20%
"Mar 10, 2017",1284.00,1284.00,1284.00,1284.00,0.00K,-0.13%
"Mar 09, 2017",1285.70,1285.70,1285.70,1285.70,0.04K,-0.48%
"Mar 08, 2017",1291.90,1291.90,1291.90,1291.90,0.02K,-0.45%
"Mar 07, 2017",1297.70,1307.60,1307.60,1307.50,0.03K,-0.73%
"Mar 06, 2017",1307.30,1307.30,1307.30,1307.30,0.03K,-0.11%
"Mar 03, 2017",1308.80,1308.80,1308.80,1308.80,0.12K,-0.39%
"Mar 02, 2017",1313.90,1313.90,1313.90,1313.90,0.08K,-1.29%
"Mar 01, 2017",1331.10,1331.10,1331.10,1331.10,0.14K,-0.24%
"Feb 28, 2017",1334.30,1334.30,1334.30,1334.30,0.72K,-0.36%
"Feb 27, 2017",1339.10,1339.10,1339.10,1339.10,0.54K,0.05%
"Feb 24, 2017",1338.40,1338.40,1338.40,1338.40,0.09K,0.50%
"Feb 23, 2017",1331.70,1331.70,1331.70,1331.70,0.03K,1.40%
"Feb 22, 2017",1313.30,1313.30,1313.30,1313.30,0.00K,-0.45%
"Feb 21, 2017",1319.20,1319.20,1319.20,1319.20,0.00K,6.54%
"Feb 20, 2017",1238.20,1237.25,1240.15,1233.50,-,0.07%
"Feb 19, 2017",1237.30,1236.00,1239.25,1236.00,-,-6.22%
"Feb 17, 2017",1319.40,1319.40,1319.40,1319.40,0.30K,-0.25%
"Feb 16, 2017",1322.70,1322.70,1322.70,1322.70,0.00K,0.65%
"Feb 15, 2017",1314.20,1314.20,1314.20,1314.20,0.18K,0.71%
"Feb 14, 2017",1304.90,1304.90,1304.90,1304.90,0.16K,0.00%
"Feb 13, 2017",1304.90,1304.90,1304.90,1304.90,0.40K,-0.73%
"Feb 10, 2017",1314.50,1319.00,1319.00,1319.00,0.00K,-0.07%
"Feb 09, 2017",1315.40,1315.40,1315.40,1315.40,0.89K,-0.22%
"Feb 08, 2017",1318.30,1323.90,1323.90,1323.90,0.00K,0.14%
"Feb 07, 2017",1316.40,1314.10,1314.10,1314.10,0.00K,0.24%
"Feb 06, 2017",1313.30,1313.30,1313.30,1313.30,0.91K,0.85%
"Feb 03, 2017",1302.20,1302.20,1302.20,1302.20,0.87K,0.12%
"Feb 02, 2017",1300.60,1300.60,1300.60,1300.60,1.51K,0.86%
"Feb 01, 2017",1289.50,1289.00,1291.00,1289.00,0.00K,-0.18%
"Jan 31, 2017",1291.80,1291.80,1291.80,1291.80,3.21K,1.21%
"Jan 30, 2017",1276.40,1276.40,1276.40,1276.40,50.50K,0.37%
"Jan 27, 2017",1271.70,1271.70,1271.70,1271.70,0.02K,-0.09%
"Jan 26, 2017",1272.90,1275.10,1275.10,1275.10,0.01K,-0.64%
"Jan 25, 2017",1281.10,1281.10,1281.10,1281.10,0.40K,-1.00%
"Jan 24, 2017",1294.10,1299.60,1299.60,1295.40,0.01K,-0.37%
"Jan 23, 2017",1298.90,1298.90,1298.90,1298.90,0.02K,0.75%
"Jan 20, 2017",1289.20,1289.20,1289.20,1289.20,0.04K,0.29%
"Jan 19, 2017",1285.50,1284.00,1284.00,1284.00,0.00K,-0.79%
"Jan 18, 2017",1295.70,1295.70,1295.70,1295.70,0.11K,-0.13%
"Jan 17, 2017",1297.40,1297.40,1297.40,1297.40,0.08K,7.86%
"Jan 16, 2017",1202.85,1203.25,1208.45,1200.00,-,-0.04%
"Jan 15, 2017",1203.35,1197.30,1205.05,1197.30,-,-6.08%
"Jan 13, 2017",1281.30,1281.30,1281.30,1281.30,0.02K,-0.16%
"Jan 12, 2017",1283.30,1283.30,1283.30,1283.30,0.11K,0.26%
"Jan 11, 2017",1280.00,1280.00,1280.00,1280.00,0.02K,0.91%
"Jan 10, 2017",1268.50,1268.50,1268.50,1268.50,0.00K,0.07%
"Jan 09, 2017",1267.60,1262.80,1262.80,1262.80,0.00K,0.95%
"Jan 06, 2017",1255.70,1256.00,1256.00,1256.00,0.01K,-0.51%
"Jan 05, 2017",1262.10,1262.10,1262.10,1262.10,0.01K,1.20%
"Jan 04, 2017",1247.10,1247.10,1247.10,1247.10,0.04K,0.19%
"Jan 03, 2017",1244.70,1232.40,1234.00,1232.40,0.00K,8.14%
"Jan 02, 2017",1151.05,1151.00,1153.25,1150.00,-,-6.76%
"Dec 30, 2016",1234.50,1239.00,1239.00,1239.00,0.00K,-0.54%
"Dec 29, 2016",1241.20,1241.20,1241.20,1241.20,0.95K,1.41%
"Dec 28, 2016",1224.00,1224.00,1224.00,1224.00,0.21K,0.17%
"Dec 27, 2016",1221.90,1221.90,1221.90,1221.90,0.00K,7.70%
"Dec 26, 2016",1134.55,1135.00,1136.05,1134.00,-,-0.04%
"Dec 25, 2016",1135.00,1135.00,1135.00,1135.00,-,-6.72%
"Dec 23, 2016",1216.80,1216.80,1216.80,1216.80,0.00K,0.25%
"Dec 22, 2016",1213.80,1213.80,1213.80,1213.80,0.10K,-0.22%
"Dec 21, 2016",1216.50,1216.50,1216.50,1216.50,0.05K,-0.04%
"Dec 20, 2016",1217.00,1217.00,1217.00,1217.00,0.00K,-0.73%
"Dec 19, 2016",1225.90,1225.90,1225.90,1225.90,0.25K,0.41%
"Dec 16, 2016",1220.90,1220.90,1220.90,1220.90,0.15K,0.64%
"Dec 15, 2016",1213.10,1213.10,1213.10,1213.10,0.00K,-2.04%
"Dec 14, 2016",1238.30,1238.30,1238.30,1238.30,0.01K,0.38%
"Dec 13, 2016",1233.60,1233.60,1233.60,1233.60,0.64K,-0.54%
"Dec 12, 2016",1240.30,1240.30,1240.30,1240.30,0.33K,0.35%
"Dec 09, 2016",1236.00,1236.00,1236.00,1236.00,0.37K,-0.83%
"Dec 08, 2016",1246.40,1246.40,1246.40,1246.40,0.32K,-0.34%
"Dec 07, 2016",1250.60,1250.60,1250.60,1250.60,0.18K,1.26%
"Dec 06, 2016",1235.00,1235.00,1235.00,1235.00,0.65K,-0.54%
"Dec 05, 2016",1241.70,1236.70,1236.70,1236.70,0.00K,-0.06%
"Dec 02, 2016",1242.40,1242.40,1242.40,1242.40,1.52K,0.71%
"Dec 01, 2016",1233.70,1233.70,1233.70,1233.70,1.59K,-0.38%
"Nov 30, 2016",1238.40,1238.40,1238.40,1238.40,7.16K,-1.36%
"Nov 29, 2016",1255.50,1255.50,1255.50,1255.50,42.12K,-0.25%
"Nov 28, 2016",1258.60,1258.60,1258.60,1258.60,0.02K,1.05%
"Nov 25, 2016",1245.50,1245.50,1245.50,1245.50,0.01K,5.06%
"Nov 24, 2016",1185.55,1189.20,1190.30,1179.75,-,-5.68%
"Nov 23, 2016",1256.90,1256.90,1256.90,1256.90,0.31K,-1.65%
"Nov 22, 2016",1278.00,1278.00,1278.00,1278.00,0.02K,0.09%
"Nov 21, 2016",1276.80,1276.80,1276.80,1276.80,-,0.03%
"Nov 18, 2016",1276.40,1276.40,1276.40,1276.40,0.61K,-0.58%
"Nov 17, 2016",1283.80,1283.80,1283.80,1283.80,1.14K,-0.50%
"Nov 16, 2016",1290.30,1290.30,1290.30,1290.30,0.07K,-0.05%
"Nov 15, 2016",1290.90,1290.90,1290.90,1290.90,0.02K,0.31%
"Nov 14, 2016",1286.90,1286.90,1286.90,1286.90,0.00K,0.33%
"Nov 11, 2016",1282.70,1282.70,1282.70,1282.70,0.60K,-3.31%
"Nov 10, 2016",1326.60,1326.60,1326.60,1326.60,0.06K,-0.68%
"Nov 09, 2016",1335.70,1334.00,1334.00,1334.00,0.00K,-0.04%
"Nov 08, 2016",1336.20,1336.20,1336.20,1336.20,0.05K,-0.31%
"Nov 07, 2016",1340.40,1340.40,1340.40,1340.40,0.03K,-1.85%
"Nov 04, 2016",1365.70,1365.70,1365.70,1365.70,0.01K,0.14%
"Nov 03, 2016",1363.80,1363.80,1363.80,1363.80,0.07K,-0.31%
"Nov 02, 2016",1368.00,1368.00,1368.00,1368.00,0.03K,1.48%
"Nov 01, 2016",1348.00,1348.00,1348.00,1348.00,0.15K,1.07%
"Oct 31, 2016",1333.70,1333.70,1333.70,1333.70,0.06K,-0.25%
"Oct 28, 2016",1337.10,1337.10,1337.10,1337.10,0.56K,0.53%
"Oct 27, 2016",1330.00,1330.00,1330.00,1330.00,0.00K,0.41%
"Oct 26, 2016",1324.60,1324.60,1324.60,1324.60,0.28K,-0.53%
"Oct 25, 2016",1331.60,1331.60,1331.60,1331.60,0.06K,1.09%
"Oct 24, 2016",1317.20,1317.20,1317.20,1317.20,0.04K,-0.44%
"Oct 21, 2016",1323.00,1323.00,1323.00,1323.00,0.22K,-0.04%
"Oct 20, 2016",1323.50,1323.50,1323.50,1323.50,0.42K,-0.13%
"Oct 19, 2016",1325.20,1325.20,1325.20,1325.20,0.22K,0.50%
"Oct 18, 2016",1318.60,1318.60,1318.60,1318.60,0.01K,0.52%
"Oct 17, 2016",1311.80,1311.80,1311.80,1311.80,0.04K,0.11%
"Oct 14, 2016",1310.40,1310.40,1310.40,1310.40,0.31K,-0.14%
"Oct 13, 2016",1312.30,1312.30,1312.30,1312.30,0.32K,0.35%
"Oct 12, 2016",1307.70,1307.70,1307.70,1307.70,0.13K,-0.14%
"Oct 11, 2016",1309.50,1309.50,1309.50,1309.50,0.03K,-0.33%
"Oct 10, 2016",1313.90,1313.90,1313.90,1313.90,0.03K,0.72%
"Oct 07, 2016",1304.50,1304.50,1304.50,1304.50,0.17K,-0.08%
